,Retailer,Retailer ID,Invoice Date,Region,State_name,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,State
6704,Kohl's,1197831,12-03-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,23,65,1495,747.5,0.5,Online,DE
6705,Kohl's,1197831,13-04-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,24,150,3600,1620,0.45,Online,DE
6706,Kohl's,1197831,13-04-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,25,58,1450,696,0.48,Online,DE
6707,Kohl's,1197831,13-04-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,14,60,840,420,0.5,Online,DE
6708,Kohl's,1197831,13-04-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,19,35,665,299.25,0.45,Online,DE
6709,Kohl's,1197831,13-04-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,39,38,1482,726.18,0.49,Online,DE
6710,Kohl's,1197831,13-04-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,29,81,2349,1151.01,0.49,Online,MA
6711,Kohl's,1197831,12-05-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,36,143,5148,2316.6,0.45,Online,MA
6712,Kohl's,1197831,12-05-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,39,77,3003,1441.44,0.48,Online,MA
6713,Kohl's,1197831,12-05-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,32,65,2080,1019.2,0.49,Online,MA
6714,Kohl's,1197831,12-05-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,32,58,1856,928,0.5,Online,MA
6715,Kohl's,1197831,12-05-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,43,56,2408,1204,0.5,Online,MA
6716,Kohl's,1197831,12-05-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,42,94,3948,1776.6,0.45,Online,AL
6717,Kohl's,1197831,14-06-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,37,144,5328,2664,0.5,Online,MA
6718,Kohl's,1197831,14-06-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,32,94,3008,1443.84,0.48,Online,MA
6719,Kohl's,1197831,14-06-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,37,81,2997,1378.62,0.46,Online,MA
6720,Kohl's,1197831,14-06-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,38,80,3040,1368,0.45,Online,MA
6721,Kohl's,1197831,14-06-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,54,83,4482,2151.36,0.48,Online,MA
6722,Kohl's,1197831,14-06-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,58,117,6786,3325.14,0.49,Online,MA
6723,Kohl's,1197831,12-07-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,51,182,9282,4641,0.5,Online,TX
6724,Kohl's,1197831,12-07-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,49,119,5831,2915.5,0.5,Online,AL
6725,Kohl's,1197831,12-07-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,42,102,4284,1970.64,0.46,Online,TX
6726,Kohl's,1197831,12-07-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,43,75,3225,1580.25,0.49,Online,AL
6727,Kohl's,1197831,12-07-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,56,91,5096,2344.16,0.46,Online,TX
6728,Kohl's,1197831,12-07-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,60,140,8400,4116,0.49,Online,AL
6729,Kohl's,1197831,13-08-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,56,189,10584,5292,0.5,Online,TX
6730,Kohl's,1197831,13-08-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,51,111,5661,2547.45,0.45,Online,AL
6731,Kohl's,1197831,13-08-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,47,102,4794,2397,0.5,Online,MI
6732,Kohl's,1197831,13-08-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,37,90,3330,1631.7,0.49,Online,MI
6733,Kohl's,1197831,13-08-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,47,69,3243,1621.5,0.5,Online,MI
6734,Kohl's,1197831,13-08-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,52,113,5876,2938,0.5,Online,MI
6735,Kohl's,1197831,12-09-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,47,165,7755,3877.5,0.5,Online,MI
6736,Kohl's,1197831,12-09-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,38,91,3458,1556.1,0.45,Online,MI
6737,Kohl's,1197831,12-09-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,15,75,1125,528.75,0.47,Online,TX
6738,Kohl's,1197831,12-09-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,14,65,910,427.7,0.47,Online,AL
6739,Kohl's,1197831,12-09-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,24,61,1464,717.36,0.49,Online,MI
6740,Kohl's,1197831,12-09-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,29,94,2726,1335.74,0.49,Online,MI
6741,Kohl's,1197831,14-10-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,29,145,4205,1934.3,0.46,Online,MI
6742,Kohl's,1197831,14-10-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,19,85,1615,742.9,0.46,Online,MI
6743,Kohl's,1197831,14-10-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,19,60,1140,535.8,0.47,Online,MI
6744,Kohl's,1197831,14-10-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,19,47,893,428.64,0.48,Online,MI
6745,Kohl's,1197831,14-10-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,29,46,1334,653.66,0.49,Online,TX
6746,Foot Locker,1197831,14-10-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,28,90,2520,1209.6,0.48,Online,AL
6747,Foot Locker,1197831,13-11-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,23,122,2806,1318.82,0.47,Online,TX
6748,Foot Locker,1197831,13-11-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,14,72,1008,504,0.5,Online,AL
6749,Foot Locker,1197831,13-11-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,23,55,1265,632.5,0.5,Online,FL
6750,Foot Locker,1197831,13-11-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,54,83,4482,2151.36,0.48,Online,FL
6751,Foot Locker,1197831,13-11-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,68,70,4760,2189.6,0.46,Online,FL
6752,Foot Locker,1197831,13-11-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,73,88,6424,2955.04,0.46,Online,FL
6753,Foot Locker,1197831,12-12-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,66,150,9900,4950,0.5,Online,FL
6754,Foot Locker,1197831,12-12-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,59,120,7080,3540,0.5,Online,FL
6755,Foot Locker,1197831,12-12-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,58,95,5510,2534.6,0.46,Online,LA
6756,Foot Locker,1197831,12-12-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,59,90,5310,2389.5,0.45,Online,LA
6757,Foot Locker,1197831,12-12-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,64,81,5184,2592,0.5,Online,LA
6758,Foot Locker,1197831,12-12-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,68,112,7616,3503.36,0.46,Online,LA
6759,Foot Locker,1185732,12-01-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,38,138,5244,2569.56,0.49,Online,LA
6760,Foot Locker,1185732,12-01-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,37,80,2960,1184,0.4,Online,LA
6761,Foot Locker,1185732,12-01-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,27,83,2241,986.04,0.44,Online,MS
6762,Foot Locker,1185732,12-01-2021 00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,34,36,1224,489.6,0.4,Online,MS
6763,Foot Locker,1185732,12-01-2021 00:00,Midwest,Kansas,Wichita,Men's Apparel,48,44,2112,992.64,0.47,Online,MS
6764,Foot Locker,1185732,12-01-2021 00:00,Midwest,Kansas,Wichita,Women's Apparel,37,72,2664,1465.2,0.55,Online,MS
6765,Foot Locker,1185732,12-02-2021 00:00,Midwest,Kansas,Wichita,Men's Street Footwear,37,158,5846,2923,0.5,Online,MS
6766,Foot Locker,1185732,12-02-2021 00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,39,47,1833,806.52,0.44,Online,MS
6767,Foot Locker,1185732,12-02-2021 00:00,Midwest,Kansas,Wichita,Women's Street Footwear,29,59,1711,735.73,0.43,Online,WV
6768,Foot Locker,1185732,12-02-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33,25,825,363,0.44,Online,WV
6769,Foot Locker,1185732,12-02-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,48,46,2208,993.6,0.45,Online,WV
6770,Foot Locker,1185732,12-02-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,32,80,2560,1408,0.55,Online,WV
6771,Foot Locker,1185732,11-03-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,39,124,4836,2369.64,0.49,Online,WV
6772,Foot Locker,1185732,11-03-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,37,50,1850,777,0.42,Online,WV
6773,Foot Locker,1185732,11-03-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,27,59,1593,669.06,0.42,Online,TX
6774,Foot Locker,1185732,11-03-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33,23,759,333.96,0.44,Online,AL
6775,Foot Locker,1185732,11-03-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,47,31,1457,728.5,0.5,Online,FL
6776,Foot Locker,1185732,11-03-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,37,59,2183,1156.99,0.53,Online,FL
6777,Foot Locker,1185732,12-04-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,38,113,4294,1975.24,0.46,Online,FL
6778,Foot Locker,1185732,12-04-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39,42,1638,671.58,0.41,Online,FL
6779,Foot Locker,1185732,12-04-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,29,45,1305,522,0.4,Online,FL
6780,Foot Locker,1185732,12-04-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34,20,680,292.4,0.43,Online,FL
6781,Foot Locker,1185732,12-04-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,56,29,1624,747.04,0.46,Online,LA
6782,Foot Locker,1185732,12-04-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,48,61,2928,1551.84,0.53,Online,LA
6783,Foot Locker,1185732,13-05-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58,139,8062,3789.14,0.47,Online,LA
6784,Foot Locker,1185732,13-05-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,60,2700,1215,0.45,Online,LA
6785,Foot Locker,1185732,13-05-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,46,1978,830.76,0.42,Online,LA
6786,Foot Locker,1185732,13-05-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,26,1118,503.1,0.45,Online,LA
6787,Foot Locker,1185732,13-05-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,51,38,1938,969,0.5,Online,MS
6788,Foot Locker,1185732,13-05-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,58,68,3944,2011.44,0.51,Online,MS
6789,Foot Locker,1185732,12-06-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,41,135,5535,2546.1,0.46,Online,MS
6790,Foot Locker,1185732,12-06-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39,70,2730,1092,0.4,Online,MS
6791,Foot Locker,1185732,12-06-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32,54,1728,743.04,0.43,Online,MS
6792,Foot Locker,1185732,12-06-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,32,49,1568,705.6,0.45,Online,MS
6793,Foot Locker,1185732,12-06-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,41,51,2091,940.95,0.45,Online,WV
6794,Foot Locker,1185732,12-06-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,50,94,4700,2491,0.53,Online,WV
6795,Foot Locker,1185732,11-07-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,47,154,7238,3329.48,0.46,Online,WV
6796,Foot Locker,1185732,11-07-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,44,81,3564,1603.8,0.45,Online,WV
6797,Foot Locker,1185732,11-07-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,37,61,2257,947.94,0.42,Online,WV
6798,Foot Locker,1185732,11-07-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38,44,1672,718.96,0.43,Online,WV
6799,Foot Locker,1185732,11-07-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,49,52,2548,1172.08,0.46,Online,TX
6800,Foot Locker,1185732,11-07-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,53,94,4982,2640.46,0.53,Online,AL
6801,Foot Locker,1185732,12-08-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,49,131,6419,3081.12,0.48,Online,FL
6802,Foot Locker,1185732,12-08-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,42,78,3276,1474.2,0.45,Online,FL
6803,Foot Locker,1185732,12-08-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,36,65,2340,936,0.4,Online,FL
6804,Foot Locker,1185732,12-08-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38,58,2204,947.72,0.43,Online,FL
6805,Foot Locker,1185732,12-08-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,47,46,2162,994.52,0.46,Online,FL
6806,Foot Locker,1185732,12-08-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,53,88,4664,2332,0.5,Online,FL
6807,Foot Locker,1185732,13-09-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,42,138,5796,2608.2,0.45,Online,LA
6808,Foot Locker,1185732,13-09-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39,80,3120,1248,0.4,Online,LA
6809,Foot Locker,1185732,13-09-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32,53,1696,678.4,0.4,Online,LA
6810,Foot Locker,1185732,13-09-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34,39,1326,530.4,0.4,Online,LA
6811,Foot Locker,1185732,13-09-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,41,42,1722,861,0.5,Online,LA
6812,Foot Locker,1185732,13-09-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,46,65,2990,1495,0.5,Online,LA
6813,Foot Locker,1185732,12-10-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,54,104,5616,2583.36,0.46,Online,MS
6814,Foot Locker,1185732,12-10-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41,75,3075,1291.5,0.42,Online,MS
6815,Foot Locker,1185732,12-10-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,42,1806,722.4,0.4,Online,MS
6816,Foot Locker,1185732,12-10-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,36,1548,696.6,0.45,Online,MS
6817,Foot Locker,1185732,12-10-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,54,38,2052,964.44,0.47,Online,MS
6818,Sports Direct,1185732,12-10-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,55,70,3850,2117.5,0.55,Online,MS
6819,Sports Direct,1185732,12-11-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,53,104,5512,2700.88,0.49,Online,TX
6820,Sports Direct,1185732,12-11-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41,63,2583,1059.03,0.41,Online,AL
6821,Sports Direct,1185732,12-11-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,57,2451,1078.44,0.44,Online,MO
6822,Sports Direct,1185732,12-11-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,44,1892,832.48,0.44,Online,MO
6823,Sports Direct,1185732,12-11-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,59,45,2655,1221.3,0.46,Online,MO
6824,Sports Direct,1185732,12-11-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,61,65,3965,1982.5,0.5,Online,MO
6825,Sports Direct,1185732,11-12-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58,140,8120,3735.2,0.46,Online,MO
6826,Sports Direct,1185732,11-12-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,75,3375,1451.25,0.43,Online,MO
6827,Sports Direct,1185732,11-12-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,73,3285,1379.7,0.42,Online,NH
6828,Sports Direct,1185732,11-12-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,50,2250,1012.5,0.45,Online,NH
6829,Sports Direct,1185732,11-12-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,56,50,2800,1260,0.45,Online,NH
6830,Sports Direct,1185732,11-12-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,64,75,4800,2496,0.52,Online,NH
6831,Sports Direct,1185732,09-01-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,33,128,4224,1900.8,0.45,Online,NH
6832,Sports Direct,1185732,09-01-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,32,74,2368,1041.92,0.44,Online,NH
6833,Sports Direct,1185732,09-01-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25,74,1850,740,0.4,Online,TX
6834,Sports Direct,1185732,09-01-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,28,33,924,415.8,0.45,Online,AL
6835,Sports Direct,1185732,09-01-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,43,49,2107,1032.43,0.49,Online,MO
6836,Sports Direct,1185732,09-01-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,33,72,2376,1211.76,0.51,Online,MO
6837,Sports Direct,1185732,09-02-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,34,152,5168,2325.6,0.45,Online,MO
6838,Sports Direct,1185732,09-02-2021 00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34,51,1734,745.62,0.43,Online,MO
6839,Sports Direct,1185732,09-02-2021 00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,24,68,1632,685.44,0.42,Online,MO
6840,Sports Direct,1185732,09-02-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,30,870,391.5,0.45,Online,MO
6841,Sports Direct,1185732,09-02-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,42,51,2142,1049.58,0.49,Online,NH
6842,Sports Direct,1185732,09-02-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,23,69,1587,809.37,0.51,Online,NH
6843,Sports Direct,1185732,08-03-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,29,134,3886,1826.42,0.47,Online,NH
6844,Sports Direct,1185732,08-03-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,27,58,1566,657.72,0.42,Online,NH
6845,Sports Direct,1185732,08-03-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,19,56,1064,446.88,0.42,Online,NH
6846,Sports Direct,1185732,08-03-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,25,22,550,231,0.42,Online,NH
6847,Sports Direct,1185732,08-03-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,36,36,1296,648,0.5,Online,TX
6848,Sports Direct,1185732,08-03-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,28,63,1764,917.28,0.52,Online,AL
6849,Sports Direct,1185732,09-04-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,28,113,3164,1550.36,0.49,Online,NH
6850,Sports Direct,1185732,09-04-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28,44,1232,529.76,0.43,Online,NH
6851,Sports Direct,1185732,09-04-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,19,41,779,327.18,0.42,Online,NH
6852,Sports Direct,1185732,09-04-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24,22,528,227.04,0.43,Online,NH
6853,Sports Direct,1185732,09-04-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,58,30,1740,835.2,0.48,Online,NH
6854,Sports Direct,1185732,09-04-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,49,68,3332,1765.96,0.53,Online,NH
6855,Sports Direct,1185732,10-05-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,55,129,7095,3405.6,0.48,Online,TX
6856,Sports Direct,1185732,10-05-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,41,54,2214,974.16,0.44,Online,AL
6857,Sports Direct,1185732,10-05-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,37,51,1887,811.41,0.43,Online,TX
6858,Sports Direct,1185732,10-05-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,36,26,936,411.84,0.44,Online,AL
6859,Sports Direct,1185732,10-05-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,46,31,1426,684.48,0.48,Online,TX
6860,Sports Direct,1185732,10-05-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,52,75,3900,1989,0.51,Online,AL
6861,Sports Direct,1185732,09-06-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,36,125,4500,2025,0.45,Online,TX
6862,Sports Direct,1185732,09-06-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,32,65,2080,894.4,0.43,Online,AL
6863,Sports Direct,1185732,09-06-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,27,60,1620,648,0.4,Online,AR
6864,Sports Direct,1185732,09-06-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,51,1479,621.18,0.42,Online,AR
6865,Sports Direct,1185732,09-06-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,38,47,1786,821.56,0.46,Online,AR
6866,Sports Direct,1185732,09-06-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,51,91,4641,2506.14,0.54,Online,AR
6867,Sports Direct,1185732,08-07-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,48,160,7680,3763.2,0.49,Online,AR
6868,Sports Direct,1185732,08-07-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,44,84,3696,1589.28,0.43,Online,AR
6869,Sports Direct,1185732,08-07-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,37,59,2183,873.2,0.4,Online,OK
6870,Sports Direct,1185732,08-07-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,53,2014,866.02,0.43,Online,OK
6871,Sports Direct,1185732,08-07-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,49,60,2940,1352.4,0.46,Online,OK
6872,Sports Direct,1185732,08-07-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,54,98,5292,2857.68,0.54,Online,OK
6873,Sports Direct,1185732,09-08-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,46,147,6762,3313.38,0.49,Online,OK
6874,Sports Direct,1185732,09-08-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,42,90,3780,1512,0.4,Online,OK
6875,Sports Direct,1185732,09-08-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,37,63,2331,955.71,0.41,Online,TX
6876,Sports Direct,1185732,09-08-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,52,1976,810.16,0.41,Online,AL
6877,Sports Direct,1185732,09-08-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,46,44,2024,931.04,0.46,Online,AR
6878,Sports Direct,1185732,09-08-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,54,95,5130,2718.9,0.53,Online,AR
6879,Sports Direct,1185732,10-09-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,36,133,4788,2394,0.5,Online,AR
6880,Sports Direct,1185732,10-09-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,34,72,2448,1052.64,0.43,Online,AR
6881,Sports Direct,1185732,10-09-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,27,51,1377,605.88,0.44,Online,AR
6882,Sports Direct,1185732,10-09-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,28,44,1232,505.12,0.41,Online,AR
6883,Sports Direct,1185732,10-09-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,36,42,1512,740.88,0.49,Online,OK
6884,Sports Direct,1185732,10-09-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,44,63,2772,1524.6,0.55,Online,OK
6885,Sports Direct,1185732,09-10-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,49,116,5684,2671.48,0.47,Online,OK
6886,Sports Direct,1185732,09-10-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36,73,2628,1077.48,0.41,Online,OK
6887,Sports Direct,1185732,09-10-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,39,39,1521,669.24,0.44,Online,OK
6888,Sports Direct,1185732,09-10-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,33,1254,501.6,0.4,Online,OK
6889,Sports Direct,1185732,09-10-2021 00:00,Midwest,North Dakota,Fargo,Men's Apparel,45,34,1530,719.1,0.47,Online,TX
6890,Foot Locker,1185732,09-10-2021 00:00,Midwest,North Dakota,Fargo,Women's Apparel,53,73,3869,2050.57,0.53,Online,AL
6891,Foot Locker,1185732,09-11-2021 00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,49,120,5880,2940,0.5,Online,AR
6892,Foot Locker,1185732,09-11-2021 00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36,73,2628,1182.6,0.45,Online,AR
6893,Foot Locker,1185732,09-11-2021 00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,39,53,2067,909.48,0.44,Online,AR
6894,Foot Locker,1185732,09-11-2021 00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39,47,1833,788.19,0.43,Online,AR
